,SERIALNO,DIVISION
17160,2014000581217,8
17161,2014000581315,8
17162,2014000581385,8
17163,2014000581523,8
17164,2014000581535,8
17165,2014000581900,8
17166,2014000582063,8
17167,2014000582415,8
17168,2014000582498,8
17169,2014000582559,8
17170,2014000582706,8
17171,2014000582884,8
17172,2014000582927,8
17173,2014000583378,8
17174,2014000583386,8
17175,2014000583446,8
17176,2014000583883,8
17177,2014000583908,8
17178,2014000583966,8
17179,2014000584018,8
17180,2014000584021,8
17181,2014000584194,8
17182,2014000584205,8
17183,2014000584439,8
17184,2014000584608,8
17185,2014000584752,8
17186,2014000584859,8
17187,2014000585783,8
17188,2014000586039,8
17189,2014000586128,8
17190,2014000586215,8
17191,2014000586553,8
17192,2014000586697,8
17193,2014000586738,8
17194,2014000586955,8
17195,2014000587256,8
17196,2014000587278,8
17197,2014000587325,8
17198,2014000587327,8
17199,2014000587442,8
17200,2014000587585,8
17201,2014000587595,8
17202,2014000588145,8
17203,2014000588235,8
17204,2014000588314,8
17205,2014000588385,8
17206,2014000588423,8
17207,2014000588825,8
17208,2014000589016,8
17209,2014000589027,8
17210,2014000589219,8
17211,2014000589489,8
17212,2014000589774,8
17213,2014000589911,8
17214,2014000589979,8
17215,2014000590036,8
17216,2014000590077,8
17217,2014000590185,8
17218,2014000590439,8
17219,2014000590530,8
17220,2014000590656,8
17221,2014000590662,8
17222,2014000590935,8
17223,2014000591302,8
17224,2014000591382,8
17225,2014000591434,8
17226,2014000591586,8
17227,2014000592024,8
17228,2014000592385,8
17229,2014000592635,8
17230,2014000592672,8
17231,2014000592688,8
17232,2014000592872,8
17233,2014000593501,8
17234,2014000594152,8
17235,2014000594163,8
17236,2014000594244,8
17237,2014000594437,8
17238,2014000594449,8
17239,2014000594542,8
17240,2014000594904,8
17241,2014000595021,8
17242,2014000595125,8
17243,2014000595362,8
17244,2014000595455,8
17245,2014000595582,8
17246,2014000595612,8
17247,2014000595698,8
17248,2014000595819,8
17249,2014000595862,8
17250,2014000596138,8
17251,2014000596477,8
17252,2014000596736,8
17253,2014000596815,8
17254,2014000597129,8
17255,2014000597192,8
17256,2014000597229,8
17257,2014000598526,8
17258,2014000598584,8
17259,2014000598623,8
17260,2014000598655,8
17261,2014000598793,8
17262,2014000598876,8
17263,2014000598883,8
17264,2014000599105,8
17265,2014000599163,8
17266,2014000599211,8
17267,2014000599360,8
17268,2014000599560,8
17269,2014000599892,8
17270,2014000599923,8
17271,2014000600147,8
17272,2014000600435,8
17273,2014000600801,8
17274,2014000600815,8
17275,2014000601092,8
17276,2014000601170,8
17277,2014000601180,8
17278,2014000601280,8
17279,2014000601463,8
17280,2014000601629,8
17281,2014000602409,8
17282,2014000602469,8
17283,2014000602498,8
17284,2014000602720,8
17285,2014000603097,8
17286,2014000603372,8
17287,2014000603813,8
17288,2014000603851,8
17289,2014000604095,8
17290,2014000604245,8
17291,2014000604375,8
17292,2014000605714,8
17293,2014000605745,8
17294,2014000605778,8
17295,2014000606005,8
17296,2014000606081,8
17297,2014000606190,8
17298,2014000606276,8
17299,2014000606278,8
17300,2014000606547,8
17301,2014000607216,8
17302,2014000607218,8
17303,2014000607406,8
17304,2014000607410,8
17305,2014000607575,8
17306,2014000607736,8
17307,2014000607739,8
17308,2014000608014,8
17309,2014000608017,8
17310,2014000608041,8
17311,2014000608400,8
17312,2014000608721,8
17313,2014000608891,8
17314,2014000608954,8
17315,2014000609192,8
17316,2014000609500,8
17317,2014000609650,8
17318,2014000610037,8
17319,2014000610049,8
17320,2014000610209,8
17321,2014000610346,8
17322,2014000610590,8
17323,2014000610676,8
17324,2014000610952,8
17325,2014000611145,8
17326,2014000611174,8
17327,2014000611956,8
17328,2014000612032,8
17329,2014000612131,8
17330,2014000612142,8
17331,2014000612386,8
17332,2014000613001,8
17333,2014000613185,8
17334,2014000613315,8
17335,2014000613352,8
17336,2014000613425,8
17337,2014000613521,8
17338,2014000613653,8
17339,2014000613659,8
17340,2014000613836,8
17341,2014000614229,8
17342,2014000614300,8
17343,2014000614346,8
17344,2014000614668,8
17345,2014000615304,8
17346,2014000615559,8
17347,2014000615844,8
17348,2014000616204,8
17349,2014000616248,8
17350,2014000616809,8
17351,2014000616922,8
17352,2014000617664,8
17353,2014000617858,8
17354,2014000618215,8
17355,2014000618675,8
17356,2014000618698,8
17357,2014000618851,8
17358,2014000618996,8
17359,2014000619290,8
17360,2014000619384,8
17361,2014000619534,8
17362,2014000619673,8
17363,2014000619957,8
17364,2014000620066,8
17365,2014000620264,8
17366,2014000620565,8
17367,2014000620990,8
17368,2014000621239,8
17369,2014000621330,8
17370,2014000621414,8
17371,2014000621770,8
17372,2014000622226,8
17373,2014000622256,8
17374,2014000622352,8
17375,2014000622451,8
17376,2014000622507,8
17377,2014000622714,8
17378,2014000622987,8
17379,2014000623045,8
17380,2014000623154,8
17381,2014000623192,8
17382,2014000623257,8
17383,2014000623578,8
17384,2014000623618,8
17385,2014000623619,8
17386,2014000623692,8
17387,2014000623709,8
17388,2014000623977,8
17389,2014000624365,8
17390,2014000624391,8
17391,2014000624584,8
17392,2014000624945,8
17393,2014000625425,8
17394,2014000625511,8
17395,2014000625813,8
17396,2014000625817,8
17397,2014000625864,8
17398,2014000625962,8
17399,2014000626101,8
17400,2014000626103,8
17401,2014000626124,8
17402,2014000626231,8
17403,2014000626296,8
17404,2014000626373,8
17405,2014000626508,8
17406,2014000626662,8
17407,2014000626859,8
17408,2014000626953,8
17409,2014000627026,8
17410,2014000627128,8
17411,2014000627727,8
17412,2014000628296,8
17413,2014000628523,8
17414,2014000628601,8
17415,2014000628608,8
17416,2014000628879,8
17417,2014000629307,8
17418,2014000629424,8
17419,2014000629501,8
17420,2014000629600,8
17421,2014000629621,8
17422,2014000629964,8
17423,2014000630328,8
17424,2014000630782,8
17425,2014000630821,8
17426,2014000630860,8
17427,2014000630918,8
17428,2014000630995,8
17429,2014000631070,8
17430,2014000631306,8
17431,2014000631341,8
17432,2014000631396,8
17433,2014000632092,8
17434,2014000632093,8
17435,2014000632133,8
17436,2014000632403,8
17437,2014000632426,8
17438,2014000632487,8
17439,2014000632493,8
17440,2014000632566,8
17441,2014000632783,8
17442,2014000633097,8
17443,2014000633215,8
17444,2014000633290,8
17445,2014000633985,8
17446,2014000634033,8
17447,2014000634081,8
17448,2014000634244,8
17449,2014000634543,8
17450,2014000634639,8
17451,2014000634785,8
17452,2014000634799,8
17453,2014000634910,8
17454,2014000635377,8
17455,2014000635728,8
17456,2014000636008,8
17457,2014000636129,8
17458,2014000636271,8
17459,2014000637507,8
17460,2014000637701,8
17461,2014000637900,8
17462,2014000637903,8
17463,2014000638119,8
17464,2014000638469,8
17465,2014000638478,8
17466,2014000638541,8
17467,2014000638615,8
17468,2014000639005,8
17469,2014000639797,8
17470,2014000639832,8
17471,2014000639841,8
17472,2014000639907,8
17473,2014000640106,8
17474,2014000640328,8
17475,2014000640467,8
17476,2014000640766,8
17477,2014000640814,8
17478,2014000641260,8
17479,2014000641528,8
17480,2014000641532,8
17481,2014000641600,8
17482,2014000641666,8
17483,2014000641926,8
17484,2014000642288,8
17485,2014000642413,8
17486,2014000642698,8
17487,2014000642724,8
17488,2014000642772,8
17489,2014000642894,8
17490,2014000643191,8
17491,2014000643254,8
17492,2014000643589,8
17493,2014000643934,8
17494,2014000644001,8
17495,2014000644023,8
17496,2014000644095,8
17497,2014000644481,8
17498,2014000644512,8
17499,2014000645447,8
17500,2014000645988,8
17501,2014000646425,8
17502,2014000646814,8
17503,2014000646919,8
17504,2014000647018,8
17505,2014000647310,8
17506,2014000647513,8
17507,2014000647610,8
17508,2014000647644,8
17509,2014000647691,8
17510,2014000647741,8
17511,2014000647818,8
17512,2014000648290,8
17513,2014000648314,8
17514,2014000648475,8
17515,2014000648748,8
17516,2014000649604,8
17517,2014000649606,8
17518,2014000649760,8
17519,2014000649856,8
17520,2014000650039,8
17521,2014000650711,8
17522,2014000650775,8
17523,2014000650824,8
17524,2014000651010,8
17525,2014000651407,8
17526,2014000651726,8
17527,2014000651910,8
17528,2014000652028,8
17529,2014000652158,8
17530,2014000652824,8
17531,2014000653012,8
17532,2014000653082,8
17533,2014000653797,8
17534,2014000653936,8
17535,2014000654135,8
17536,2014000654200,8
17537,2014000654219,8
17538,2014000654536,8
17539,2014000655228,8
17540,2014000655809,8
17541,2014000656096,8
17542,2014000656329,8
17543,2014000656499,8
17544,2014000656581,8
17545,2014000657143,8
17546,2014000657196,8
17547,2014000657458,8
17548,2014000657580,8
17549,2014000657920,8
17550,2014000658344,8
17551,2014000658384,8
17552,2014000658853,8
17553,2014000659155,8
17554,2014000659717,8
17555,2014000659719,8
17556,2014000659872,8
17557,2014000660610,8
17558,2014000660616,8
17559,2014000660667,8
17560,2014000660770,8
17561,2014000660778,8
17562,2014000660800,8
17563,2014000661001,8
17564,2014000661002,8
17565,2014000661242,8
17566,2014000661313,8
17567,2014000662082,8
17568,2014000662220,8
17569,2014000662370,8
17570,2014000662459,8
17571,2014000662480,8
17572,2014000662512,8
17573,2014000662739,8
17574,2014000662905,8
17575,2014000663103,8
17576,2014000663218,8
17577,2014000663346,8
17578,2014000663442,8
17579,2014000663446,8
17580,2014000663691,8
17581,2014000663829,8
17582,2014000664016,8
17583,2014000664155,8
17584,2014000664207,8
17585,2014000664258,8
17586,2014000665059,8
17587,2014000665370,8
17588,2014000665553,8
17589,2014000665614,8
17590,2014000665618,8
17591,2014000666434,8
17592,2014000666550,8
17593,2014000666552,8
17594,2014000666662,8
17595,2014000667018,8
17596,2014000667026,8
17597,2014000667217,8
17598,2014000667291,8
17599,2014000667361,8
17600,2014000667366,8
17601,2014000667560,8
17602,2014000667704,8
17603,2014000667826,8
17604,2014000668088,8
17605,2014000668126,8
17606,2014000668206,8
17607,2014000668226,8
17608,2014000668785,8
17609,2014000668820,8
17610,2014000668940,8
17611,2014000669128,8
17612,2014000669568,8
17613,2014000669768,8
17614,2014000669806,8
17615,2014000670099,8
17616,2014000670771,8
17617,2014000670910,8
17618,2014000670934,8
17619,2014000670976,8
17620,2014000671510,8
17621,2014000671521,8
17622,2014000671648,8
17623,2014000671673,8
17624,2014000671696,8
17625,2014000671965,8
17626,2014000672077,8
17627,2014000672157,8
17628,2014000672189,8
17629,2014000672485,8
17630,2014000672663,8
17631,2014000672862,8
17632,2014000672952,8
17633,2014000672977,8
17634,2014000673180,8
17635,2014000673223,8
17636,2014000673519,8
17637,2014000673680,8
17638,2014000673985,8
17639,2014000674505,8
17640,2014000674750,8
17641,2014000675038,8
17642,2014000675075,8
17643,2014000675223,8
17644,2014000675284,8
17645,2014000675352,8
17646,2014000675505,8
17647,2014000675603,8
17648,2014000676030,8
17649,2014000676049,8
17650,2014000676174,8
17651,2014000676185,8
17652,2014000676336,8
17653,2014000676909,8
17654,2014000677055,8
17655,2014000677224,8
17656,2014000677863,8
17657,2014000677913,8
17658,2014000678590,8
17659,2014000678674,8
17660,2014000678695,8
17661,2014000678766,8
17662,2014000678772,8
17663,2014000678945,8
17664,2014000679150,8
17665,2014000679521,8
17666,2014000679623,8
17667,2014000679740,8
17668,2014000680049,8
17669,2014000680079,8
17670,2014000680172,8
17671,2014000680279,8
17672,2014000680412,8
17673,2014000680696,8
17674,2014000680893,8
17675,2014000680985,8
17676,2014000681514,8
17677,2014000681521,8
17678,2014000681785,8
17679,2014000681793,8
17680,2014000682009,8
17681,2014000682087,8
17682,2014000682194,8
17683,2014000682283,8
17684,2014000682340,8
17685,2014000682373,8
17686,2014000682768,8
17687,2014000682783,8
17688,2014000683274,8
17689,2014000683386,8
17690,2014000683485,8
17691,2014000683629,8
17692,2014000683962,8
17693,2014000684410,8
17694,2014000684445,8
17695,2014000685476,8
17696,2014000685481,8
17697,2014000685876,8
17698,2014000686303,8
17699,2014000686354,8
17700,2014000686656,8
17701,2014000686739,8
17702,2014000686929,8
17703,2014000686946,8
17704,2014000687018,8
17705,2014000687413,8
17706,2014000687619,8
17707,2014000687723,8
17708,2014000688304,8
17709,2014000688362,8
17710,2014000689067,8
17711,2014000689644,8
17712,2014000689673,8
17713,2014000689790,8
17714,2014000690076,8
17715,2014000690292,8
17716,2014000690585,8
17717,2014000690698,8
17718,2014000690700,8
17719,2014000690901,8
17720,2014000691000,8
17721,2014000691059,8
17722,2014000691185,8
17723,2014000691286,8
17724,2014000691731,8
17725,2014000691872,8
17726,2014000692113,8
17727,2014000692216,8
17728,2014000692422,8
17729,2014000692510,8
17730,2014000692825,8
17731,2014000692876,8
17732,2014000693037,8
17733,2014000693052,8
17734,2014000693207,8
17735,2014000693326,8
17736,2014000693855,8
17737,2014000693940,8
17738,2014000694129,8
17739,2014000694183,8
17740,2014000694341,8
17741,2014000694369,8
17742,2014000694466,8
17743,2014000695363,8
17744,2014000695846,8
17745,2014000696025,8
17746,2014000696295,8
17747,2014000696417,8
17748,2014000696609,8
17749,2014000697478,8
17750,2014000697801,8
17751,2014000698106,8
17752,2014000698298,8
17753,2014000698345,8
17754,2014000698431,8
17755,2014000698604,8
17756,2014000699530,8
17757,2014000699755,8
17758,2014000699843,8
17759,2014000700317,8
17760,2014000700777,8
17761,2014000701070,8
17762,2014000701089,8
17763,2014000701249,8
17764,2014000701373,8
17765,2014000701378,8
17766,2014000701812,8
17767,2014000701867,8
17768,2014000702379,8
17769,2014000702506,8
17770,2014000702560,8
17771,2014000702665,8
17772,2014000702694,8
17773,2014000702989,8
17774,2014000703326,8
17775,2014000703485,8
17776,2014000703489,8
17777,2014000703851,8
17778,2014000703863,8
17779,2014000703975,8
17780,2014000704205,8
17781,2014000704564,8
17782,2014000704589,8
17783,2014000705152,8
17784,2014000705212,8
17785,2014000705247,8
17786,2014000705258,8
17787,2014000705496,8
17788,2014000705844,8
17789,2014000705942,8
17790,2014000706327,8
17791,2014000706329,8
17792,2014000706369,8
17793,2014000706435,8
17794,2014000706616,8
17795,2014000706695,8
17796,2014000707101,8
17797,2014000707205,8
17798,2014000707226,8
17799,2014000707434,8
17800,2014000707772,8
17801,2014000707872,8
17802,2014000707974,8
17803,2014000708027,8
17804,2014000708239,8
17805,2014000708402,8
17806,2014000708452,8
17807,2014000708478,8
17808,2014000709340,8
17809,2014000709345,8
17810,2014000709350,8
17811,2014000709513,8
17812,2014000709541,8
17813,2014000709545,8
17814,2014000709643,8
17815,2014000709686,8
17816,2014000709915,8
17817,2014000710327,8
17818,2014000710332,8
17819,2014000710389,8
17820,2014000710522,8
17821,2014000710526,8
17822,2014000711162,8
17823,2014000711817,8
17824,2014000711909,8
17825,2014000711925,8
17826,2014000713163,8
17827,2014000713311,8
17828,2014000713864,8
17829,2014000714173,8
17830,2014000714270,8
17831,2014000714298,8
17832,2014000714494,8
17833,2014000714552,8
17834,2014000714761,8
17835,2014000714938,8
17836,2014000715182,8
17837,2014000715213,8
17838,2014000715454,8
17839,2014000715584,8
17840,2014000715665,8
17841,2014000715790,8
17842,2014000715947,8
17843,2014000716007,8
17844,2014000716014,8
17845,2014000716589,8
17846,2014000717651,8
17847,2014000718443,8
17848,2014000718449,8
17849,2014000718505,8
17850,2014000718576,8
17851,2014000718599,8
17852,2014000718762,8
17853,2014000718849,8
17854,2014000718900,8
17855,2014000719635,8
17856,2014000720045,8
17857,2014000720114,8
17858,2014000720316,8
17859,2014000720648,8
17860,2014000720665,8
17861,2014000720713,8
17862,2014000720739,8
17863,2014000720843,8
17864,2014000720913,8
17865,2014000721885,8
17866,2014000722136,8
17867,2014000722241,8
17868,2014000722662,8
17869,2014000722780,8
17870,2014000722792,8
17871,2014000722922,8
17872,2014000723125,8
17873,2014000723276,8
17874,2014000723340,8
17875,2014000723355,8
17876,2014000723409,8
17877,2014000723730,8
17878,2014000724622,8
17879,2014000724868,8
17880,2014000724892,8
17881,2014000724903,8
17882,2014000725042,8
17883,2014000725048,8
17884,2014000725049,8
17885,2014000725731,8
17886,2014000726030,8
17887,2014000726123,8
17888,2014000726461,8
17889,2014000726468,8
17890,2014000726795,8
17891,2014000726975,8
17892,2014000726991,8
17893,2014000727045,8
17894,2014000727173,8
17895,2014000727295,8
17896,2014000727696,8
17897,2014000727928,8
17898,2014000727972,8
17899,2014000728335,8
17900,2014000728408,8
17901,2014000728508,8
17902,2014000728714,8
17903,2014000728779,8
17904,2014000728839,8
17905,2014000729304,8
17906,2014000729368,8
17907,2014000729478,8
17908,2014000729505,8
17909,2014000729709,8
17910,2014000730421,8
17911,2014000730697,8
17912,2014000730770,8
17913,2014000731029,8
17914,2014000731110,8
17915,2014000731167,8
17916,2014000731282,8
17917,2014000731316,8
17918,2014000731456,8
17919,2014000731535,8
17920,2014000732311,8
17921,2014000732322,8
17922,2014000732429,8
17923,2014000733046,8
17924,2014000733464,8
17925,2014000733614,8
17926,2014000733860,8
17927,2014000733974,8
17928,2014000733990,8
17929,2014000734147,8
17930,2014000734707,8
17931,2014000734984,8
17932,2014000735384,8
17933,2014000735572,8
17934,2014000735844,8
